-0.4140  	-0.1648  	-0.8242  	-0.2950  	0.03957  	-0.4480  	-3.1665  	-0.1384  	0.02023  	0.07052  	-0.5074  	-0.4866  	0.21462  	0.01645  	0.14683  	0.63305  	-0.0557  	-0.0369  	0.28083  	0.56019  	0.07906  	0.40981  	-0.4968  	0.40379  	0.81561  	-0.2063  	0.17487  	0.08720  	0.24024  	0.25486  	-0.1558  	0.19199  	0.06956  	-0.0441  	0.52303  	0.03716  	0.13203  	-0.2337  	-0.1818  	0.48104  	-0.1862  	0.05324  	-0.2361  	0.17714  	0.15774  	-0.0330  	0.03163  	-0.1436  	-0.0434  	-0.0506  	-0.0349  	-0.0204  	-0.0345  	-0.0148  	-0.0196  	-0.0176  	0.01474  	-0.0050  	0.00586  	0.00292  	-0.0039  	0.00313  	0.01372  	0.00731  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
-0.3927  	-0.1501  	-0.8165  	-0.2649  	0.06353  	-0.4319  	0.03728  	-0.1335  	0.03043  	0.07137  	-0.5597  	-0.4824  	0.25440  	0.01188  	0.06569  	0.64569  	-0.0913  	0.01781  	0.27726  	0.63595  	-0.0156  	0.39170  	-0.5458  	0.31522  	0.84193  	-0.2059  	0.08541  	0.26163  	0.36885  	0.26602  	-0.1624  	0.15972  	0.09249  	-0.0388  	0.46406  	0.07041  	0.03287  	-0.2553  	-0.1385  	0.50191  	-0.1569  	0.05480  	-0.2256  	0.19400  	0.16087  	-0.0371  	0.03417  	-0.1283  	-0.0472  	-0.0603  	-0.0294  	-0.0241  	-0.0366  	-0.0170  	-0.0181  	-0.0232  	0.02283  	-0.0029  	0.00638  	-0.0017  	-0.0075  	0.00055  	0.01936  	0.00652  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
-0.3242  	-0.1397  	-0.8034  	-0.2202  	0.08913  	-0.4130  	0.01158  	-0.1230  	0.02894  	0.08997  	-0.5097  	-0.4451  	0.24647  	0.00599  	0.02910  	0.71933  	-0.1132  	0.03799  	0.27641  	0.66145  	0.02319  	0.36170  	-0.6077  	0.30738  	0.84768  	-0.2210  	0.09718  	0.26422  	0.33209  	0.26936  	-0.1678  	0.19255  	0.09867  	-0.0343  	0.49633  	0.05997  	0.05907  	-0.2360  	-0.1257  	0.50253  	-0.1844  	0.04760  	-0.2246  	0.18840  	0.15511  	-0.0371  	0.03115  	-0.1239  	-0.0430  	-0.0585  	-0.0252  	-0.0222  	-0.0332  	-0.0154  	-0.0137  	-0.0173  	0.02137  	-0.0079  	0.00416  	0.00676  	-0.0074  	0.00246  	0.02530  	0.01150  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
-0.4430  	-0.1901  	-0.9511  	-0.2212  	0.12424  	-0.5635  	0.00435  	-0.1503  	0.00493  	0.14487  	-0.4313  	-0.4144  	0.23288  	0.00751  	-0.0386  	0.67926  	-0.1371  	0.06060  	0.26271  	0.71132  	-0.0605  	0.40458  	-0.6648  	0.29868  	0.84542  	-0.2254  	0.05516  	0.30949  	0.41243  	0.29396  	-0.1866  	0.18112  	0.09828  	-0.0345  	0.47828  	0.09849  	-0.0034  	-0.2650  	-0.1170  	0.49531  	-0.1894  	0.04513  	-0.2543  	0.17596  	0.15766  	-0.0416  	0.04334  	-0.1219  	-0.0345  	-0.0645  	-0.0291  	-0.0231  	-0.0305  	-0.0176  	-0.0159  	-0.0224  	0.02134  	-0.0074  	-0.0027  	0.00447  	-0.0040  	-0.0061  	0.02512  	0.01268  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
-0.4516  	-0.1888  	-0.9949  	-0.1061  	0.25873  	-0.5310  	0.02475  	-0.1375  	-0.0020  	0.15133  	-0.445  	-0.3487  	0.26767  	0.03505  	0.00210  	0.70995  	-0.1582  	0.04209  	0.25746  	0.72791  	-0.0676  	0.37168  	-0.7288  	0.32804  	0.90596  	-0.2106  	0.05055  	0.34689  	0.43742  	0.31189  	-0.1853  	0.15579  	0.08684  	-0.0233  	0.53195  	0.12152  	-0.0289  	-0.3039  	-0.0947  	0.50234  	-0.2188  	0.08905  	-0.2754  	0.15968  	0.16486  	-0.0338  	0.02592  	-0.1281  	-0.0320  	-0.0532  	-0.0246  	-0.0222  	-0.0296  	-0.0201  	-0.0160  	-0.0212  	0.02524  	-0.0046  	0.00309  	-0.0042  	-0.0148  	-0.0066  	0.01858  	0.01821  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
-0.3738  	-0.1326  	-0.9319  	-0.0239  	0.27330  	-0.5108  	0.04572  	-0.1056  	0.02023  	0.10082  	-0.5390  	-0.3727  	0.28348  	0.15978  	0.12209  	0.70294  	-0.1568  	0.03313  	0.25242  	0.72153  	-0.1038  	0.38920  	-0.7559  	0.32920  	0.96916  	-0.2467  	0.09562  	0.38919  	0.48548  	0.35253  	-0.2108  	0.14145  	0.08966  	-0.0121  	0.54455  	0.12138  	-0.0365  	-0.3117  	-0.0948  	0.52533  	-0.2437  	0.08165  	-0.2892  	0.14740  	0.16602  	-0.0349  	0.02835  	-0.1115  	-0.0332  	-0.0538  	-0.0210  	-0.0241  	-0.0320  	-0.0184  	-0.0218  	-0.0134  	0.02746  	-0.0093  	0.00666  	2.38130  	-0.0090  	-0.0146  	0.01315  	0.01335  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
-0.3644  	-0.1067  	-0.9336  	0.03648  	0.31908  	-0.5316  	0.09329  	-0.0712  	0.03014  	0.06660  	-0.5699  	-0.3799  	0.31076  	0.27271  	0.24973  	0.66117  	-0.1705  	0.02744  	0.22998  	0.73883  	-0.1359  	0.40102  	-0.7831  	0.34967  	0.98866  	-0.2592  	0.09372  	0.43544  	0.53230  	0.35470  	-0.2444  	0.13644  	0.10874  	-0.0041  	0.55124  	0.13495  	-0.0446  	-0.3213  	-0.0926  	0.55166  	-0.2770  	0.08397  	-0.3115  	0.14163  	0.16726  	-0.0333  	0.03651  	-0.1206  	-0.0365  	-0.0634  	-0.0127  	-0.0259  	-0.0327  	-0.0163  	-0.0223  	-0.0116  	0.02816  	-0.0113  	0.00990  	0.00307  	-0.0018  	-0.0054  	0.01911  	0.00885  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
-0.3292  	-0.0926  	-0.9574  	0.16687  	0.36587  	-0.4449  	0.07089  	-0.0643  	0.04301  	-0.0056  	-0.6877  	-0.4265  	0.36685  	0.36159  	0.36789  	0.62435  	-0.1443  	-0.0156  	0.22733  	0.73225  	-0.1487  	0.39883  	-0.7746  	0.34389  	1.01115  	-0.2389  	0.13034  	0.37705  	0.54002  	0.40929  	-0.2662  	0.14345  	0.09535  	0.01828  	0.57119  	0.11639  	-0.0609  	-0.2925  	-0.0836  	0.55442  	-0.3183  	0.10706  	-0.2915  	0.14835  	0.17720  	-0.0315  	0.03170  	-0.1303  	-0.0424  	-0.0710  	-0.0157  	-0.0271  	-0.0332  	-0.0132  	-0.0227  	-0.0072  	0.02205  	-0.0108  	0.01204  	0.00427  	-0.0047  	0.00240  	0.01344  	0.00293  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
-0.3012  	-0.0879  	-0.9571  	0.20394  	0.37947  	-0.4542  	0.05238  	-0.0642  	0.04575  	-0.0240  	-0.7269  	-0.4489  	0.35870  	0.36215  	0.40004  	0.62020  	-0.1360  	-0.0181  	0.23585  	0.72291  	-0.1300  	0.39465  	-0.7606  	0.35236  	1.01312  	-0.2381  	0.13271  	0.36504  	0.55009  	0.41473  	-0.2752  	0.15076  	0.08147  	0.02006  	0.57668  	0.10414  	-0.0653  	-0.2844  	-0.0841  	0.56302  	-0.3134  	0.09981  	-0.2925  	0.17064  	0.17979  	-0.0348  	0.02776  	-0.1301  	-0.0395  	-0.0665  	-0.0127  	-0.0247  	-0.0300  	-0.0116  	-0.0217  	-0.0072  	0.01520  	-0.0079  	0.00902  	0.00471  	-0.0066  	0.00482  	0.00890  	0.00690  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
-0.3082  	-0.0829  	-0.9339  	0.20340  	0.35049  	-0.4294  	0.03389  	-0.0790  	0.05062  	-0.0309  	-0.7542  	-0.4354  	0.33962  	0.34662  	0.39610  	0.61976  	-0.1141  	-0.0037  	0.25151  	0.69776  	-0.0978  	0.39604  	-0.7346  	0.35074  	0.99776  	-0.2397  	0.14022  	0.36568  	0.53916  	0.40144  	-0.2573  	0.15899  	0.07551  	0.00874  	0.56298  	0.08813  	-0.0524  	-0.2921  	-0.0876  	0.54575  	-0.2888  	0.08591  	-0.2817  	0.17337  	0.17730  	-0.0349  	0.02549  	-0.1290  	-0.0328  	-0.0618  	-0.0133  	-0.0246  	-0.0302  	-0.0123  	-0.0221  	-0.0079  	0.01401  	-0.0049  	0.00656  	0.00419  	-0.0080  	0.00561  	0.00891  	0.00635  	0.08411  	0.01040  	0.00532  	0.01241  	0.03785  	-0.7581  	
